,Country/region,Site,Site id,Depth (m),svo (kN/m2),s¢vo (kN/m2),s¢p (kN/m2),OCR ,LL (%) ,PL (%),PI (%) ,w (%) ,LI ,qc (kN/m2),qt (kN/m2),u0 (kN/m2),u2 (kN/m2),Bq ,St,"su,CIUC/s¢v0 ","su,CIUC (kN/m2)","su,CK0UC/s¢v0 ","su,CK0UC (kN/m2)","su,DSS/s¢v0 ","su,DSS (kN/m2)","su,CIUE/s¢v0 ","su,CIUE (kN/m2)","su,CK0UE/s¢v0 ","su,CK0UE (kN/m2)","su,UU/s¢v0 ","su,UU (kN/m2)","remolded su,UU (kN/m2)","su,UC/s¢v0 ","su,UC (kN/m2)","remolded su,UC (kN/m2)","su,VST/s¢v0 ","su,VST (kN/m2)","remolded su,VST (kN/m2)",Remolded su (kN/m2),su(mob)/s¢v0 ,su(mob) (kN/m2),su_mean,type
61,Norway,Onsoy,19.0,5.0,,,,3.15,,,,,,,,,,,6.0,,,0.75,,,,,,,,,,,,,,0.69,,,,,,0.72,
62,Canada,"S. Gloucester, Ontario",20.0,10.5,,,,1.75,58.0,28.0,30.0,79.0,1.7,,,,,,80.0,,,0.56,,,,,,,,,,,,,,0.435,,,,0.397764,,0.4642546666666667,CH
63,Sweden,Ska-Edeby,21.0,10.0,,,,1.4,51.0,23.0,28.0,63.04,1.43,,,,,,20.0,,,0.38,,,,,,,,,,,,,,0.26,,,,0.241459296,,0.29381976533333337,CH
64,Italy,Porto Tolle,22.0,22.0,,,,1.1,52.0,22.0,30.0,36.1,0.47,,,,,,,,,0.3,,,,,,,,,,,,,,0.29,,,,0.265176,,0.2850586666666666,CH
65,Iraq,Khor Al-Zubair,23.0,5.5,,,,2.7,56.0,21.0,35.0,43.4,0.64,,,,,,,,,0.605,,,,,,,,,,,,,,0.51,,,,0.44904225,,0.5213474166666666,CH
66,Japan,Natsushima,24.0,15.0,,,,2.0,82.0,36.0,46.0,76.94,0.89,,,,,,,,,0.68,,,,,,,,,,,,,,0.605,,,,0.492622944,,0.5925409813333334,CH
67,Italy,Panigaglia,25.0,9.5,,,,,72.0,25.0,47.0,60.25,0.75,,,,,,5.0,,,0.33,,,,,,,,,,,,,,0.28,,,,0.226454312,,0.278818104,CH
68,Sweden,Lilla Mellosa,26.0,9.0,,,,1.3,76.0,25.0,51.0,69.88,0.88,,,,,,17.5,,,0.49,,,,,,,,,,,,,,0.34,,,,0.267797532,,0.36593251066666665,CH
69,Japan,unnamed,27.0,4.5,,,,3.75,103.0,45.0,58.0,86.18,0.71,,,,,,,,,1.35,,,,,,,,,,,,,,1.22,,,,0.919462272,,1.1631540906666669,
70,UK,"Queenborough, Kent",28.0,,,,,1.1,92.0,30.0,62.0,79.6,0.8,,,,,,5.0,,,0.31,,,,,,,,,,,,,,0.38,,,,0.279609472,,0.3232031573333333,CH
71,Australia,"Launceston, Tasmania",29.0,6.0,,,,1.7,143.0,43.0,100.0,138.0,0.95,,,,,,2.5,,,0.475,,,,,,,,,,,,,,0.615,,,,0.373797,,0.48793233333333325,
72,Canada,Seven Sisters,30.0,,,,,,127.0,35.0,92.0,61.0,0.282608696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Norway,Sarpsborg,31.0,,,,,,69.0,28.0,41.0,56.0,0.682926829,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,CH
74,Sweden,Lilla Edet,32.0,,,,,,68.0,30.0,38.0,80.0,1.315789474,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,CH
75,Norway,Fredrikstad,33.0,,,,,,59.0,22.0,37.0,43.0,0.567567568,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,CH
76,Norway,Fredrikstad,33.0,,,,,,57.0,22.0,35.0,44.0,0.628571429,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,CH
77,Sweden,Lilla Edet,32.0,,,,,,63.0,30.0,33.0,82.0,1.575757576,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,CH
78,Sweden,Gota River,34.0,,,,,,60.0,27.0,33.0,70.0,1.303030303,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,CH
79,Sweden,Gota River,34.0,,,,,,60.0,30.0,30.0,75.0,1.5,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,CH
80,Sweden,Lilla Edet,32.0,,,,,,57.0,27.0,30.0,53.0,0.866666667,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,CH
81,Norway,Oslo,35.0,,,,,,51.0,25.0,26.0,44.0,0.730769231,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,CH
82,Norway,Fredrikstad,33.0,,,,,,50.0,22.0,28.0,39.0,0.607142857,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,CL
83,Sweden,Lilla Edet,32.0,,,,,,55.0,28.0,27.0,69.0,1.518518519,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,CH
84,Norway,Sarpsborg,31.0,,,,,,50.0,23.0,27.0,47.0,0.888888889,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,CL
85,Norway,Fredrikstad,33.0,,,,,,48.0,22.0,26.0,40.0,0.692307692,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,CL
86,Norway,Oslo,35.0,,,,,,48.0,25.0,23.0,45.0,0.869565217,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,CL
87,New Zealand,Lyttelton,36.0,,,,,,46.0,26.0,20.0,57.0,1.55,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,CL
88,New Zealand,Lyttelton,36.0,,,,,,47.0,28.0,19.0,59.0,1.631578947,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,ML
89,New Zealand,Lyttelton,36.0,,,,,,44.0,26.0,18.0,46.0,1.111111111,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,CL
90,Norway,Oslo,35.0,,,,,,44.0,26.0,18.0,41.0,0.833333333,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,CL
91,Norway,Drammen,37.0,,,,,,38.0,20.0,18.0,36.0,0.888888889,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,CL
92,Norway,Oslo,35.0,,,,,,39.0,21.0,18.0,34.0,0.722222222,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,CL
93,Norway,Oslo,35.0,,,,,,39.0,23.0,16.0,35.0,0.75,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,CL
94,Norway,Trondheim,38.0,,,,,,36.0,20.0,16.0,28.0,0.5,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,CL
95,Norway,Sarpsborg,31.0,,,,,,39.0,24.0,15.0,36.0,0.8,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,CL
96,New Zealand,Lyttelton,36.0,,,,,,41.0,26.0,15.0,43.0,1.133333333,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,ML
97,Norway,Drammen,37.0,,,,,,33.0,18.0,15.0,34.0,1.066666667,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,CL
98,Norway,Lodalen,39.0,,,,,,34.0,19.0,15.0,29.0,0.666666667,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,CL
99,Norway,Neiden,40.0,,,,,,36.0,22.0,14.0,44.0,1.571428571,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,CL
100,Norway,Trondheim,38.0,,,,,,35.0,23.0,12.0,44.0,1.75,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,CL
101,New Zealand,Lyttelton,36.0,,,,,,31.0,21.0,10.0,32.0,1.1,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,CL
102,Norway,Trondheim,38.0,,,,,,28.0,18.0,10.0,27.0,0.9,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,CL
103,Norway,Lodalen,39.0,,,,,,28.0,18.0,10.0,31.0,1.3,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,CL
104,Norway,Trondheim,38.0,,,,,,27.0,19.0,8.0,31.0,1.5,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,CL
105,Norway,Trondheim,38.0,,,,,,31.0,23.0,8.0,26.0,0.375,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,ML
106,Norway,Trondheim,38.0,,,,,,26.0,19.0,7.0,43.0,3.428571429,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,CL
107,Japan,Kobe,42.0,,,,,,86.1,30.3,55.8,,,,,,,,,0.364,,0.354,,,,0.336,,0.26,,,,,,,,,,,,0.263771846,,0.3155543692,CH
108,Japan,Aomori,43.0,,,,,,81.8,34.2,47.6,,,,,,,,,0.489,,0.416,,,,0.395,,0.243,,,,,,,,,,,,0.287675607,,0.3661351214,CH
109,Japan,Toyama,44.0,,,,,,78.4,35.2,43.2,,,,,,,,,0.492,,0.408,,,,0.399,,0.236,,,,,,,,,,,,0.283634904,,0.3637269808,CH
110,Japan,Niigata,45.0,,,,,,70.9,33.2,37.7,,,,,,,,,0.486,,0.416,,,,0.388,,0.236,,,,,,,,,,,,0.290461772,,0.36329235439999996,CH
111,Japan,Sakaiminato,46.0,,,,,,54.2,25.8,28.4,,,,,,,,,0.599,,0.388,,,,0.365,,0.245,,,,,,,,,,,,0.28782161,,0.37696432199999996,CH
112,Japan,Nagoya,47.0,,,,,,45.5,21.8,23.7,,,,,,,,,0.465,,0.386,,,,0.37,,0.229,,,,,,,,,,,,0.282740405,,0.346548081,CL
113,Japan,Ohita,48.0,,,,,,41.8,29.2,12.6,,,,,,,,,0.615,,0.401,,,,0.353,,0.238,,,,,,,,,,,,0.302467324,,0.38189346479999997,ML
114,Japan,M50,49.0,,,,,,84.5,33.4,51.1,,,,,,,,,0.472,,0.393,,,,0.373,,0.246,,,,,,,,,,,,0.277022656,,0.3522045312,CH
115,Japan,M30,50.0,,,,,,55.3,25.9,29.4,,,,,,,,,0.505,,0.405,,,,0.385,,0.233,,,,,,,,,,,,0.289434777,,0.3634869554,CH
116,Japan,M20,51.0,,,,,,42.7,23.3,19.4,,,,,,,,,0.507,,0.394,,,,0.369,,0.227,,,,,,,,,,,,0.288561347,,0.35711226940000007,CL
117,Japan,M15,52.0,,,,,,34.8,20.2,14.6,,,,,,,,,0.522,,0.385,,,,0.341,,0.211,,,,,,,,,,,,0.280510011,,0.3479020022,CL
118,Japan,M10,53.0,,,,,,27.6,16.9,10.7,,,,,,,,,0.553,,0.375,,,,0.291,,0.182,,,,,,,,,,,,0.265155443,,0.3332310886,CL
119,Norway,,55.0,,,637.282,,1.0,48.0,32.8,15.2,,,,,,,,,0.433,271.7814,,,,,,,,,,,,,,,,,,,0.221822372,141.3634048,103.44990679300001,ML
120,Norway,,56.0,,,176.53241,637.282,3.61,48.0,32.8,15.2,,,,,,,,,0.801048374,141.411,,,,,,,,,,,,,,,,,,,0.660828695,116.657682,64.88263976725,ML
121,USA,,59.0,,,,,,32.8965,18.526,14.3705,25.517,0.486482725,,,,,,,,,,,,,,,,,,,,,37.79962255,,,,,,,37.79962255,37.79962255,CL
122,USA,,59.0,,,,,,30.8768,17.7492,13.1276,25.7501,0.609471648,,,,,,,,,,,,,,,,,,,,,36.41794407,,,,,,,36.41794407,36.41794407,CL
123,USA,,59.0,,,,,,30.5661,17.9045,12.6616,24.1965,0.496935616,,,,,,,,,,,,,,,,,,,,,32.76624643,,,,,,,32.76624643,32.76624643,CL
124,USA,,59.0,,,,,,30.4884,17.8269,12.6615,25.1286,0.576685227,,,,,,,,,,,,,,,,,,,,,32.17409084,,,,,,,32.17409084,32.17409084,CL
125,USA,,59.0,,,,,,29.4009,17.4385,11.9624,22.876,0.454549254,,,,,,,,,,,,,,,,,,,,,26.74598009,,,,,,,26.74598009,26.74598009,CL
126,USA,,59.0,,,,,,23.2493,13.943,9.3063,18.37,0.475699257,,,,,,,,,,,,,,,,,,,,,28.81852464,,,,,,,28.81852464,28.81852464,CL
127,USA,,59.0,,,,,,37.7125,19.3804,18.3321,36.3143,0.923729415,,,,,,,,,,,,,,,,,,,,,33.35840201,,,,,,,33.35840201,33.35840201,CL
128,USA,,59.0,,,,,,18.8367,14.176,4.6607,15.9626,0.383332976,,,,,,,,,,,,,,,,,,,,,28.81852464,,,,,,,28.81852464,28.81852464,CL
129,USA,,59.0,,,,,,36.159,19.2251,16.9339,35.5375,0.963298472,,,,,,,,,,,,,,,,,,,,,28.91723512,,,,,,,28.91723512,28.91723512,CL
130,USA,,59.0,,,,,,37.7902,19.8465,17.9437,37.2465,0.969699672,,,,,,,,,,,,,,,,,,,,,17.17267294,,,,,,,17.17267294,17.17267294,CL
131,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,1.2062,,,,,,,,,,,,,,,,,,,,,,,,,,0.42639599,,,0.42639599,
132,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.954429,,,,,,,,,,,,,,,,,,,,,,,,,,1.112699907,,,1.112699907,
133,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.770676,,,,,,,,,,,,,,,,,,,,,,,,,,2.105150619,,,2.105150619,
134,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.629878,,,,,,,,,,,,,,,,,,,,,,,,,,3.624566616,,,3.624566616,
135,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.610787,,,,,,,,,,,,,,,,,,,,,,,,,,3.895460085,,,3.895460085,
136,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.48908,,,,,,,,,,,,,,,,,,,,,,,,,,6.275325111,,,6.275325111,
137,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.39243,,,,,,,,,,,,,,,,,,,,,,,,,,8.94830574,,,8.94830574,
138,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.388851,,,,,,,,,,,,,,,,,,,,,,,,,,9.4061286,,,9.4061286,
139,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.292201,,,,,,,,,,,,,,,,,,,,,,,,,,12.0049182,,,12.0049182,
140,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.262371,,,,,,,,,,,,,,,,,,,,,,,,,,15.3216855,,,15.3216855,
141,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.251632,,,,,,,,,,,,,,,,,,,,,,,,,,22.21434039,,,22.21434039,
142,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.15379,,,,,,,,,,,,,,,,,,,,,,,,,,25.94506563,,,25.94506563,
143,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.187199,,,,,,,,,,,,,,,,,,,,,,,,,,29.80241979,,,29.80241979,
144,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.0774246,,,,,,,,,,,,,,,,,,,,,,,,,,49.35927711,,,49.35927711,
145,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.128732,,,,,,,,,,,,,,,,,,,,,,,,,,56.69775408,,,56.69775408,
146,New Zealand,,68.0,,,,,,136.0,61.0,75.0,152.0,0.0392421,,,,,,,,,,,,,,,,,,,,,,,,,,85.4572785,,,85.4572785,
147,USA,,72.0,,,,,1.0,,,,,,,,,,,,,,,,0.250095,,,,,,,,,,,,,,,,0.232069494,,0.241082247,
148,USA,,72.0,,,,,1.0,,,,,,,,,,,,,,,,0.260603,,,,,,,,,,,,,,,,0.241820134,,0.25121156699999997,
149,USA,,72.0,,,,,1.85016,,,,,,,,,,,,,,,,0.42243,,,,,,,,,,,,,,,,0.391983512,,0.407206756,
150,USA,,72.0,,,,,4.07624,,,,,,,,,,,,,,,,0.748185,,,,,,,,,,,,,,,,0.694259839,,0.7212224195,
151,USA,,72.0,,,,,7.68308,,,,,,,,,,,,,,,,1.24733,,,,,,,,,,,,,,,,1.157429146,,1.202379573,
152,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,85.798959,,,79.2358926,,,,85.798959,83.61127019999999,CH
153,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,68.5963446,,,72.1020498,,,,68.5963446,69.76491299999999,CH
154,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,80.5811162,,,74.4256788,,,,80.5811162,78.52930373333334,CH
155,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,97.29448,,,72.9989294,,,,97.29448,89.19596313333334,CH
156,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,81.5594258,,,69.65618,,,,81.5594258,77.59167719999999,CH
157,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,58.0790374,,,68.1479048,,,,58.0790374,61.43532653333333,CH
158,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,70.0639048,,,64.9683028,,,,70.0639048,68.3653708,CH
159,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,64.3976222,,,73.4472734,,,,64.3976222,67.4141726,CH
160,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,93.9926372,,,79.6843324,,,,93.9926372,89.22320226666666,CH
161,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,75.893239,,,76.8307378,,,,75.893239,76.2057386,CH
162,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,66.3135264,,,61.5440276,,,,66.3135264,64.72369346666666,CH
163,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,72.5913004,,,64.7644404,,,,72.5913004,69.98234706666666,CH
164,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,68.2294306,,,64.8052512,,,,68.2294306,67.08803746666666,CH
165,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,56.1224182,,,64.8459662,,,,56.1224182,59.03026753333334,CH
166,USA,,73.0,,,,,,73.0,30.0,43.0,,0.6,,,,,,,,,,,,,,,,,,,,,63.9491824,,,74.4663938,,,,63.9491824,67.45491953333334,CH
167,Thailand,Bangkok,91.0,,,,,1.0,150.0,65.0,85.0,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,0.448071744,,0.499035872,
168,Norway,Drammen,92.0,,,,,1.0,61.0,32.0,29.0,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,0.290606092,,0.305303046,MH
169,USA,Boston,93.0,,,,,1.0,41.0,20.0,21.0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.185118637,,0.19255931850000002,CL
170,USA,Haney,94.0,,,,,1.0,44.0,26.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL
171,USA,AGS CH,95.0,,,,,1.0,71.0,31.0,40.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,0.221672729,,0.2358363645,CH
172,Norway,Drammen,92.0,,,,,,61.0,32.0,29.0,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,0.653863708,,0.686931854,MH
173,USA,Boston,93.0,,,,,2.0,41.0,20.0,21.0,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,0.351725411,,0.3658627055,CL
174,USA,Boston,93.0,,,,,4.0,41.0,20.0,21.0,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,0.601635571,,0.6258177855,CL
175,USA,Haney Clay (British Columbia),96.0,,,,,,44.0,26.0,18.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,CL
176,Norway,Vaterland,97.0,,,,,,47.0,27.0,20.0,40.0,0.65,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,CL
177,Norway,Drammen Lean Clay,98.0,,,,,,33.0,23.0,10.0,31.0,0.8,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,CL
178,Norway,Drammen Plastic Clay,99.0,,,,,,60.0,30.0,30.0,52.0,0.733333333,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,CH
179,Norway,Postgirobygget (Norway),100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,USA,San Francisco Bay Mud,101.0,,,,,,88.0,43.0,45.0,90.0,1.044444444,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,MH
181,Sweden,Kalix Clay (Sweden),102.0,,,,,,170.0,65.0,105.0,155.0,0.857142857,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,
182,USA,Boston Blue Clay,103.0,,,,,,39.0,18.5,20.5,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,CL
183,USA,New Jersey,112.0,,,476.9767,476.97668,1.0,63.0,25.0,38.0,52.9,0.734210526,,,,,,3.5,0.352000018,167.8958,,,,,,,,,,,,,,,,,,,0.211200011,100.73748,67.29912000725,CH
184,USA,New Jersey,112.0,,,478.7,478.7,1.0,67.0,27.0,40.0,53.9,0.6725,,,,,,3.5,0.34,162.758,,,,,,,,,,,,,,,,,,,0.204,97.6548,65.23920000000001,CH
185,USA,New Jersey,112.0,,,478.317,478.31704,1.0,69.0,28.0,41.0,60.4,0.790243902,,,,,,3.5,0.335999947,160.7145,,,,,,,,,,,,,,,,,,,0.201599968,96.4287,64.42019997875,CH
186,USA,New Jersey,112.0,,,476.9767,476.97668,1.0,63.0,25.0,38.0,52.6,0.726315789,,,,,,3.5,0.333999977,159.3102,,,,,,,,,,,,,,,,,,,0.200399986,95.58612,63.85767999075,CH
187,USA,New Jersey,112.0,,,478.7,478.7,1.0,65.0,27.0,38.0,52.3,0.665789474,,,,,,3.5,0.313,149.8331,,,,,,,,,,,,,,,,,,,0.1878,89.89986,60.058440000000004,CH
188,USA,New Jersey,112.0,,,119.9622,477.4496356,3.98,64.0,26.0,38.0,53.0,0.710526316,,,,,,3.5,1.108,132.9181,,,,,,,,,,,,,,,,,,,1.020576,122.4305626,64.36930965,CH
189,USA,New Jersey,112.0,,,121.3026,479.145191,3.95,66.0,27.0,39.0,53.9,0.68974359,,,,,,3.5,1.064,129.0659,,,,,,,,,,,,,,,,,,,0.969008,117.5431704,62.1605196,CH
190,USA,New Jersey,112.0,,,121.3026,479.145191,3.95,64.0,26.0,38.0,54.1,0.739473684,,,,,,3.5,1.113,135.0098,,,,,,,,,,,,,,,,,,,1.026436,124.509335,65.41464275,CH
191,USA,New Jersey,112.0,,,121.3026,479.145191,3.95,64.0,28.0,36.0,52.5,0.680555556,,,,,,3.5,1.103,133.7967,,,,,,,,,,,,,,,,,,,1.014716,123.0876688,64.7505212,CH
192,USA,New Jersey,112.0,,,121.3026,479.145191,3.95,60.0,20.0,40.0,50.4,0.76,,,,,,3.5,1.046,126.8825,,,,,,,,,,,,,,,,,,,0.947912,114.9841712,60.9651458,CH
193,USA,New Jersey,112.0,,,121.3026,479.145191,3.95,63.0,25.0,38.0,53.3,0.744736842,,,,,,3.5,0.939,113.9031,,,,,,,,,,,,,,,,,,,0.822508,99.77234247,53.8592376175,CH
194,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,USA,New Jersey,113.0,,,478.317,478.31704,1.0,35.0,17.0,18.0,29.0,0.666666667,,,,,,9.0,0.324,154.9747,,,,,,,,,,,,,,,,,,,0.1944,92.98483258,62.119483145000004,CL
196,USA,New Jersey,113.0,,,475.6363,475.63632,1.0,36.0,18.0,18.0,36.8,1.044444444,,,,,,9.0,0.309301932,147.1152,,,,,,,,,,,,,,,,,,,0.185581159,88.26913973,58.96980570525,CL
197,USA,New Jersey,113.0,,,476.9767,476.97668,1.0,34.0,16.0,18.0,29.2,0.733333333,,,,,,9.0,0.308,146.9088,,,,,,,,,,,,,,,,,,,0.1848,88.14529046,58.886722615,CL
198,USA,New Jersey,113.0,,,476.3065,476.3065,1.0,44.0,20.0,24.0,40.5,0.854166667,,,,,,9.0,0.291,138.6052,,,,,,,,,,,,,,,,,,,0.1746,83.1631149,55.558478725,CL
199,USA,New Jersey,113.0,,,472.1897,472.18968,1.0,39.0,19.0,20.0,38.0,0.95,,,,,,9.0,0.293,138.3516,,,,,,,,,,,,,,,,,,,0.1758,83.01094574,55.457836435000004,CL
200,USA,New Jersey,113.0,,,119.9622,479.84888,4.0,28.0,14.0,14.0,27.4,0.957142857,,,,,,9.0,1.046,125.4805,,,,,,,,,,,,,,,,,,,0.947912,113.7136279,60.29700997500001,CL
201,USA,New Jersey,113.0,,,119.9622,478.6492578,3.99,36.0,19.0,17.0,34.3,0.9,,,,,,9.0,0.952,114.204,,,,,,,,,,,,,,,,,,,0.837744,100.49763,54.1228435,CL
202,USA,New Jersey,113.0,,,119.292,474.7823192,3.98,38.0,19.0,19.0,41.3,1.173684211,,,,,,9.0,1.013,120.8428,,,,,,,,,,,,,,,,,,,0.909236,108.4646173,57.807413325,CL
203,USA,New Jersey,113.0,,,121.3026,483.9972942,3.99,29.0,16.0,13.0,30.6,1.123076923,,,,,,9.0,0.953,115.6014,,,,,,,,,,,,,,,,,,,0.838916,101.7626752,54.788997800000004,CL
204,USA,New Jersey,113.0,,,121.5898,483.927404,3.98,38.0,19.0,19.0,37.6,0.978947368,,,,,,9.0,0.927,112.7137,,,,,,,,,,,,,,,,,,,0.808444,98.29854427,53.1869220675,CL
205,USA,,118.0,,,,,1.0,,,11.1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,USA,,118.0,,,,,1.0,,,18.0893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,USA,,118.0,,,,,1.0,,,20.1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,USA,,118.0,,,,,1.0,,,22.5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,USA,,118.0,,,,,1.0,,,24.1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,USA,,118.0,,,,,1.0,,,27.2687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,USA,,118.0,,,,,1.0,,,29.2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,USA,,118.0,,,,,1.0,,,32.2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,USA,,118.0,,,,,1.0,,,19.1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,USA,,118.0,,,,,1.0,,,27.3953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,USA,,118.0,,,,,1.0,,,30.1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,USA,,118.0,,,,,1.0,,,33.2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,USA,,118.0,,,,,1.0,,,27.3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,USA,,118.0,,,,,1.0,,,33.1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,UK,,121.0,,,,,,59.9222,22.0137,37.9085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH
220,UK,,121.0,,,,,,60.732,22.2649,38.4671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH
221,UK,,121.0,,,,,,60.7972,21.7391,39.0581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH
222,UK,,121.0,,,,,,61.275,23.3551,37.9199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH
